,WIKA_A10[mV]
4004,1.3438056943999999
4005,1.3447682856
4006,1.3461486099999997
4007,1.346048212
4008,1.3447361706
4009,1.3419990299999998
4010,1.3416604996000001
4011,1.340495348
4012,1.3405000686
4013,1.3407866715999999
4014,1.340785861
4015,1.3400021314
4016,1.3400628328
4017,1.3389802932000001
4018,1.3384883642
4019,1.338463068
4020,1.3386211156
4021,1.3385602950000002
4022,1.3385776042
4023,1.3377637862
4024,1.3376673220000002
4025,1.3375778673999998
4026,1.3376027584
4027,1.3387699844
4028,1.3388768436
4029,1.3388956786
4030,1.3387725830000001
4031,1.3392571686
4032,1.3380943772
4033,1.3380181309999999
4034,1.338058233
4035,1.3393398044
4036,1.3398372172
4037,1.3431312322
4038,1.34727993
4039,1.351808524
4040,1.3538159846000002
4041,1.3560003993999998
4042,1.35606513
4043,1.3551328418000002
4044,1.3549913404
4045,1.3562403675999999
4046,1.3561817882
4047,1.3561336038
4048,1.3568303583999999
4049,1.3554022788000002
4050,1.3542058706
4051,1.3542774438
4052,1.354159665
4053,1.3525378226
4054,1.3529695034
4055,1.3530808688
4056,1.3531426192
4057,1.3532305004
4058,1.3541207314
4059,1.3529583930000002
4060,1.3530965566000002
4061,1.3530650854000001
4062,1.3520114898000002
4063,1.3522206784
4064,1.3544135572
4065,1.3564637424
4066,1.3591460944000002
4067,1.3629786492
4068,1.365172863
4069,1.365142846
4070,1.364001703
4071,1.3614947793999999
4072,1.3588230846
4073,1.357864189
4074,1.3580036162
4075,1.3581315278
4076,1.3601278304000002
4077,1.3621546268000002
4078,1.3631913660000001
4079,1.3652222156
4080,1.3663617609999998
4081,1.3665409326
4082,1.3666508197999998
4083,1.3666213274
4084,1.3644518613999999
4085,1.3644473315999999
4086,1.3642816306
4087,1.3642800332
4088,1.3631852389999999
4089,1.3644101381999998
4090,1.3643926143999998
4091,1.3632852556
4092,1.3621305466
4093,1.3621020080000001
4094,1.361549616
4095,1.3603269340000002
4096,1.3603164674000001
4097,1.3615605832
4098,1.3615561962
4099,1.360934496
4100,1.361021471
4101,1.3611667632
4102,1.359932804
4103,1.3600165603999999
4104,1.3611900088
4105,1.3612999436
4106,1.3612669942
4107,1.3614044664
4108,1.3613833188000002
4109,1.3603338479999998
4110,1.3600806714
4111,1.3602365972
4112,1.3600772622000001
4113,1.3601769926
4114,1.3600084784000002
4115,1.3601812603999999
4116,1.3598565820000001
4117,1.3598954202
4118,1.3597895145999999
4119,1.3597598551999999
4120,1.359659457
4121,1.3598688121999998
4122,1.359829974
4123,1.3598423242000002
4124,1.3599066018000001
4125,1.3599842786
4126,1.3587421894
4127,1.3583970068
4128,1.3583322046
4129,1.3582203626
4130,1.3571844816
4131,1.3584981680000001
4132,1.3590207578000002
4133,1.3613430262
4134,1.3648873568
4135,1.3703103304
4136,1.3758180618
4137,1.3813968182
4138,1.3847186806
4139,1.385794449
4140,1.3860308888
4141,1.3849570037999999
4142,1.3838427784
4143,1.3827665568
4144,1.3816163064
4145,1.3801978112
4146,1.3788460971999998
4147,1.3787526608
4148,1.3775202036
4149,1.3786250114
4150,1.3787717818
4151,1.3788028954
4152,1.3788183926
4153,1.378872919
4154,1.3778074026
4155,1.3777380944000002
4156,1.3790181876
4157,1.3801409724
4158,1.3834645274
4159,1.3879944326
4160,1.3914717914
4161,1.3925886394
4162,1.3925486803999998
4163,1.3914505482
4164,1.3904782774
4165,1.3904035332
4166,1.391420889
4167,1.3926634312
4168,1.3937056066
4169,1.3934489490000002
4170,1.3935244083999998
4171,1.3924813272
4172,1.3912287952
4173,1.3913053036
4174,1.3902157306
4175,1.3897230386000001
4176,1.3895310878
4177,1.390134716
4178,1.3890583753999999
4179,1.3890042068
4180,1.3883266212
4181,1.389633465
4182,1.3913853885999998
4183,1.3947056772
4184,1.3992350102
4185,1.4044096948
4186,1.4067266942
4187,1.4078252316
4188,1.407865739
4189,1.4077934506
4190,1.4070955756
4191,1.4081564668
4192,1.409200311
4193,1.4103230956
4194,1.4105403186
4195,1.4104841231999998
4196,1.4094551800000001
4197,1.4082996606
4198,1.4071188926000002
4199,1.4070188284
4200,1.4059330464000002
4201,1.4057049752
4202,1.4063236714
4203,1.406434703
4204,1.4054485321999999
4205,1.4065101386
4206,1.4084741831999998
4207,1.411273098
4208,1.41581192
4209,1.4213481664
4210,1.4235699413999998
4211,1.4249691962
4212,1.4250099658
4213,1.423805976
4214,1.4214863778
4215,1.4216115238
4216,1.4224872113999998
4217,1.4224362851999999
4218,1.4235069992
4219,1.4234191896
4220,1.4233948232
4221,1.4226801396
4222,1.4227123499999998
4223,1.4215793609999998
4224,1.4216336966
4225,1.4205375196
4226,1.4203840496000002
4227,1.4192667723999999
4228,1.4192215206
4229,1.4186031342
4230,1.421522212
4231,1.4236934183999999
4232,1.4281292914
4233,1.4316089628
4234,1.4356528758
4235,1.43837502
4236,1.4396351576000002
4237,1.4396229268
4238,1.4394530298
4239,1.4393465282000002
4240,1.4380454302
4241,1.4380678416000001
4242,1.4379946948
4243,1.4371028662
4244,1.435981536
4245,1.4360801222
4246,1.4347033026
4247,1.4342710258
4248,1.4350859882
4249,1.4351189852
4250,1.434006214
4251,1.4340395688
4252,1.433342409
4253,1.4323372362
4254,1.4323666094
4255,1.4322531938
4256,1.4324196814
4257,1.4336598634000002
4258,1.4357867240000002
4259,1.4379959106
4260,1.4413804054
4261,1.44591043
4262,1.4493462802
4263,1.451219988
4264,1.4520935298000002
4265,1.4514291526
4266,1.4490356446
4267,1.4466641188
4268,1.4458950758
4269,1.4461407662
4270,1.4480258704
4271,1.4491511822
4272,1.4502891777999998
4273,1.4503685711999998
4274,1.4502952098
4275,1.449138379
4276,1.4502813578
4277,1.4491821051999998
4278,1.4482814551999998
4279,1.4473120452
4280,1.4462795019999999
4281,1.443964386
4282,1.443714857
4283,1.4440876006
4284,1.4438153742000002
4285,1.4437339542
4286,1.4438812730000001
4287,1.4440289018
4288,1.4446030375999999
4289,1.445804429
4290,1.447831416
4291,1.4511474132
4292,1.4540223121999998
4293,1.4556792260000002
4294,1.4579087258
4295,1.4598691226
4296,1.4599415302
4297,1.460465312
4298,1.4611276149999999
4299,1.462292385
4300,1.4627672194
4301,1.4627061366
4302,1.4627500772
4303,1.462766671
4304,1.461771965
4305,1.4606464148
4306,1.4595797062
4307,1.4582924604
4308,1.457065487
4309,1.4558120728000001
4310,1.4552339078
4311,1.4562187196
4312,1.4574460984
4313,1.4574470998
4314,1.4574490785999998
4315,1.4569965839999999
4316,1.4559246542
4317,1.4547621013999998
4318,1.4547482254
4319,1.454167247
4320,1.4529426338
4321,1.45301075
4322,1.4531819106000001
4323,1.4530711412000001
4324,1.4536406278
4325,1.4547016142
4326,1.4548403259999998
4327,1.4545906542
4328,1.4546506642
4329,1.4547365904
4330,1.4548062086
4331,1.4544829846
4332,1.4547562122
4333,1.4535811423999998
4334,1.4522388934000001
4335,1.451101017
4336,1.4501916646
4337,1.449439454
4338,1.4504494665999998
4339,1.4516882418
4340,1.4528676746
4341,1.4538785455999998
4342,1.4533989428000003
4343,1.4535555838
4344,1.4524440288
4345,1.4511411665999998
4346,1.4509580612000001
4347,1.4508136747999998
4348,1.4502162693999998
4349,1.4514752864000002
4350,1.4515334368000001
4351,1.4517289876
4352,1.4529643536
4353,1.4525710584000002
4354,1.4511980057999998
4355,1.4506652356
4356,1.4508125306
4357,1.4494755506
4358,1.4483385323999998
4359,1.449475026
4360,1.4499578952
4361,1.4486999273999999
4362,1.4490085604
4363,1.4496237042
4364,1.4486033680000001
4365,1.4487624408
4366,1.4486519813999998
4367,1.448567319
4368,1.45014894
4369,1.4513490437999998
4370,1.4535511732
4371,1.4577999354
4372,1.4633259296
4373,1.4681985378
4374,1.4714033841999998
4375,1.472489357
4376,1.4717240332
4377,1.4696503876
4378,1.4669935464
4379,1.4670996188
4380,1.4682914731999999
4381,1.4682367323999999
4382,1.4686570166000001
4383,1.468708372
4384,1.4676251172
4385,1.4664737702
4386,1.4653736592000002
4387,1.4648064613999998
4388,1.463641429
4389,1.4624632836
4390,1.4613065003999999
4391,1.4618932483999998
4392,1.4608352897999999
4393,1.4620102879999999
4394,1.4643738268
4395,1.4676908013999999
4396,1.4717110871999999
4397,1.4779523373999999
4398,1.480137563
4399,1.4811010124
4400,1.4799282314000002
4401,1.4787568091999999
4402,1.4758583784000001
4403,1.475928545
4404,1.4759811878
4405,1.4773525954
4406,1.478426099
4407,1.4783917904000001
4408,1.4782752036
4409,1.4776246548
4410,1.4763773441999999
4411,1.4747492552
4412,1.4747947693999999
4413,1.4748209478
4414,1.47563622
4415,1.4756453752
4416,1.4761820316
4417,1.4749639748
4418,1.4739203928
4419,1.4726116656000001
4420,1.4726387021999998
4421,1.4708424328
4422,1.4709939718
4423,1.4709295512
4424,1.4710076572
4425,1.4719837906
4426,1.4725728752
4427,1.472776127
4428,1.4729560138
4429,1.4727855206
4430,1.4717371702000002
4431,1.4716283084000001
4432,1.4714825632000001
4433,1.4712391616000002
4434,1.471128583
4435,1.4700348616
4436,1.4701843022
4437,1.470055413
4438,1.4700876472000002
4439,1.4703644274
4440,1.4713902472
4441,1.471541357
4442,1.4728600502
4443,1.4762472629999999
4444,1.4800815106
4445,1.4851878882
4446,1.488377452
4447,1.4915337564
4448,1.4916707994
4449,1.4922504426
4450,1.4918452264
4451,1.4929286957999999
4452,1.492537427
4453,1.4923910379999998
4454,1.4912978888
4455,1.4901100398
4456,1.4890165568
4457,1.4884943962
4458,1.4896764754
4459,1.4897621392
4460,1.4897640704000001
4461,1.4898985383999999
4462,1.4896152018
4463,1.4884828328
4464,1.4896924018
4465,1.4907248972
4466,1.4941320894
4467,1.4987214802
4468,1.5021057366000001
4469,1.502031493
4470,1.503156352
4471,1.5007851840000002
4472,1.4990903378
4473,1.4978762866
4474,1.4988561154
4475,1.4987213134000001
4476,1.4998302220000002
4477,1.4993083238
4478,1.4992391824
4479,1.4982347487999998
4480,1.4972816467999999
4481,1.4972486734000001
4482,1.496140933
4483,1.4952753066
4484,1.4952767134000002
4485,1.4952909946
4486,1.4954180956
4487,1.4976855278000003
4488,1.5020929336
4489,1.5065227746
4490,1.5110251188
4491,1.5143125058
4492,1.5166089058
4493,1.5155431032
4494,1.5155288219999998
4495,1.5155546428000002
4496,1.5166387319999999
4497,1.5166144371999999
4498,1.5176640274
4499,1.5177164556
4500,1.5176227093999999
4501,1.5153721572000003
4502,1.514175749
4503,1.5129996064
4504,1.511869407
4505,1.5107488872000001
4506,1.5109602692
4507,1.5109348537999998
4508,1.5115379096
4509,1.5138741253999999
4510,1.517333746
4511,1.5217121362000001
4512,1.5251112936
4513,1.5269990441999999
4514,1.5269679784
4515,1.5258693694
4516,1.5247247934000001
4517,1.5248009204
4518,1.5267935752
4519,1.5278635024
4520,1.5290284394
4521,1.5291566848
4522,1.5291924237999999
4523,1.5270339728
4524,1.5270746469999998
4525,1.5264061214
4526,1.525635481
4527,1.5254737139999999
4528,1.5253545285999999
4529,1.5253237964
4530,1.5247714282
4531,1.5243892194000002
4532,1.5231877327999999
4533,1.5227505683999998
4534,1.5215664148
4535,1.5215174435999999
4536,1.5213887452000001
4537,1.5216145038
4538,1.5221546888000002
4539,1.5222116232
4540,1.5223767758
4541,1.5224819898
4542,1.522392249
4543,1.5213052988
4544,1.5201725484000002
4545,1.5200968981999998
4546,1.5187907221999999
4547,1.5176591162
4548,1.5188225034
4549,1.5193887474
4550,1.5193744898
4551,1.5194807528
4552,1.5204289672
4553,1.5197423218000001
4554,1.519133973
4555,1.5179817914
4556,1.5179125786
4557,1.5170499088
4558,1.5164947034
4559,1.516571045
4560,1.5165551664
4561,1.5154103518
4562,1.5148190021999999
4563,1.514844966
4564,1.5137228728
4565,1.5133705854
4566,1.5145237684000001
4567,1.5149556398000001
4568,1.5150844574
4569,1.5149832488
4570,1.5153373481999999
4571,1.515399051
4572,1.5143903972000001
4573,1.5130986214
4574,1.5131615638
4575,1.513262224
4576,1.5132986544
4577,1.5131718874
4578,1.5130933762
4579,1.5131446124
4580,1.5122100354
4581,1.5111606836
4582,1.5123368978
4583,1.5123580693999998
4584,1.5133820294
4585,1.5130896567999998
4586,1.5130552529999999
4587,1.5120499372
4588,1.5128135442
4589,1.5122549772
4590,1.5123313904
4591,1.5121990204
4592,1.5121807814000001
4593,1.5115740776000002
4594,1.5120766401999999
4595,1.5120215416
4596,1.5125789642
4597,1.5126072882000001
4598,1.5125273464
4599,1.5113474844
4600,1.5113646028
4601,1.510728073
4602,1.5106297253999998
4603,1.5106475830000001
4604,1.5108619212
4605,1.5109315872
4606,1.5110411881999999
4607,1.511631751
4608,1.5117141008000001
4609,1.5117247344
4610,1.5115385056000001
4611,1.510471654
4612,1.5098809244000002
4613,1.5097463132
4614,1.5096526146
4615,1.509779048
4616,1.510870862
4617,1.5109150408
4618,1.5109571931999999
4619,1.5110741376
4620,1.511033964
4621,1.5108695506
4622,1.5108243226
4623,1.5109279156
4624,1.509829831
4625,1.5098448275999998
4626,1.509636402
4627,1.5097461224
4628,1.5097105264
4629,1.5108606578
4630,1.5108395816000002
4631,1.5114346505999998
4632,1.5113177778
4633,1.5114027025999999
4634,1.5106945278000001
4635,1.509644127
4636,1.5093293906
4637,1.5083116292
4638,1.5082397222000001
4639,1.507704258
4640,1.5088287592
4641,1.508672762
4642,1.5086049558
4643,1.5080775499999999
4644,1.5091780186000001
4645,1.5080386877999998
4646,1.5082188368
4647,1.5093402864
4648,1.5087552072000001
4649,1.5083730698000002
4650,1.508282876
4651,1.5073580979999999
4652,1.5067703008
4653,1.5067027568
4654,1.5061306954
4655,1.507475114
4656,1.507325268
4657,1.507876158
4658,1.5090212824
4659,1.508762765
4660,1.5087606908
4661,1.5093974589999999
4662,1.5093186616
4663,1.508817768
4664,1.50902884
4665,1.5076251982
4666,1.5070090769999998
4667,1.5060521602
4668,1.5053911448
4669,1.5053239108
4670,1.5057905914
4671,1.5063102962000001
4672,1.5073659898
4673,1.5084821702
4674,1.5117120028
4675,1.518067646
4676,1.5256192446
4677,1.5345824958
4678,1.5436056376
4679,1.5493858338000002
4680,1.5505612612
4681,1.550338745
4682,1.5492292164
4683,1.5459939001999998
4684,1.5448703288
4685,1.5449689149999999
4686,1.5449810029999997
4687,1.5439035418
4688,1.5443433048
4689,1.5441921712
4690,1.5430558444
4691,1.5431553601999999
4692,1.5431359052
4693,1.5437592506000002
4694,1.5450164556000001
4695,1.5483313559999998
4696,1.5504647494000001
4697,1.5526751996
4698,1.5559957028
4699,1.5571581125999998
4700,1.5560311794000001
4701,1.5561472654
4702,1.5561135529999999
4703,1.5551343202
4704,1.5550002336
4705,1.555611992
4706,1.5550460816
4707,1.5550720930000002
4708,1.5538970708
4709,1.552846384
4710,1.5533823965999998
4711,1.5532833098
4712,1.5523213148
4713,1.5512667655999999
4714,1.5514567851999999
4715,1.5498027086000001
4716,1.5481179952000002
4717,1.5470345972
4718,1.5479795454
4719,1.5473358151999999
4720,1.5465891358000001
4721,1.5477950807999998
4722,1.5477080104
4723,1.5478414772
4724,1.5471379756
4725,1.5484333754
4726,1.5484250786
4727,1.5482683659999998
4728,1.5482842446
4729,1.5493983029999998
4730,1.549386835
4731,1.5505206822
4732,1.5528733252000002
4733,1.5551201341999998
4734,1.557266569
4735,1.5604959010000001
4736,1.5616303204000002
4737,1.5626936433999998
4738,1.5625882624
4739,1.5627822874
4740,1.561154127
4741,1.5610827684
4742,1.5600068569999999
4743,1.5599822762
4744,1.5599490408
4745,1.5594507219999998
4746,1.558418751
4747,1.5584598066
4748,1.5584125758
4749,1.5583792686
4750,1.5605441808
4751,1.5637465952
4752,1.5660081146
4753,1.5661123512
4754,1.5660947322
4755,1.5649919986
4756,1.563436389
4757,1.563377285
4758,1.564451766
4759,1.565559411
4760,1.5660470724
4761,1.5664659259999998
4762,1.565952301
4763,1.5660315514
4764,1.5656955242000001
4765,1.5662513256
4766,1.5652240038
4767,1.5658026218
4768,1.5644886253999999
4769,1.563734579
4770,1.5649811982
4771,1.568308258
4772,1.5725046634
4773,1.5748471497999998
4774,1.57590425
4775,1.5759278058000001
4776,1.5747204063999998
4777,1.5726391314
4778,1.5729268072
4779,1.5740557430000002
4780,1.5741650102
4781,1.5753654953999998
4782,1.5743390796
4783,1.5751261710000002
4784,1.5765030622
4785,1.5762526749999999
4786,1.57506032
4787,1.5750311376
4788,1.573987794
4789,1.5715644838
4790,1.571523285
4791,1.5718076944
4792,1.5729282856000002
4793,1.5753275394000001
4794,1.579757595
4795,1.5832977534
4796,1.5865638734
4797,1.5886619092
4798,1.5896444559999998
4799,1.5896772624
4800,1.5886114359999999
4801,1.5874823094
4802,1.586605668
4803,1.585339713
4804,1.5843200205999999
4805,1.5848317384000001
4806,1.5847609758
4807,1.584424901
4808,1.584497738
4809,1.5833120586
4810,1.5815529586
4811,1.5805209876
4812,1.5785388947999999
4813,1.577426219
4814,1.5768705128
4815,1.5767687318
4816,1.5767551896
4817,1.5771891351999998
4818,1.5762763736
4819,1.5768508669999999
4820,1.5769984244
4821,1.5758984803999998
4822,1.5766615392
4823,1.577020383
4824,1.5757920506
4825,1.5747399332
4826,1.575707388
4827,1.574461007
4828,1.5750220298
4829,1.5772556542
4830,1.5816641092
4831,1.5850816250000002
4832,1.5901758196
4833,1.5941110374
4834,1.5965563538
4835,1.5976352454
4836,1.5977392198
4837,1.5971586227999999
4838,1.5976755142
4839,1.5975531338
4840,1.5965993163999999
4841,1.5968141554
4842,1.5990446088
4843,1.6002038238
4844,1.6024672984
4845,1.604462266
4846,1.6063909767999998
4847,1.6051104783999999
4848,1.603826213
4849,1.6026414396
4850,1.6011321545999997
4851,1.5987721684
4852,1.5980461362
4853,1.5970184565999999
4854,1.594884038
4855,1.594291544
4856,1.5943654537999998
4857,1.5942418336
4858,1.5937803746
4859,1.5941877842
4860,1.5985797404000002
4861,1.6030377148
4862,1.6062419652
4863,1.6100658416000002
4864,1.61404109
4865,1.6128040552000003
4866,1.6117416144
4867,1.6117837668
4868,1.610654807
4869,1.6095249651999999
4870,1.6074336768000002
4871,1.6062733649999998
4872,1.6051497221999997
4873,1.6051889182
4874,1.604057646
4875,1.6040641310000001
4876,1.6041612866000001
4877,1.6063782216
4878,1.6097865822
4879,1.6143242837999998
4880,1.6188985588000002
4881,1.6209719660000002
4882,1.6213217262000001
4883,1.6213819506
4884,1.6207911253999998
4885,1.6195384501999999
4886,1.6195410728
4887,1.617994356
4888,1.6156153677999998
4889,1.6139502048
4890,1.6129421472
4891,1.6130183696
4892,1.6130123376
4893,1.6140716076000001
4894,1.616301179
4895,1.620038438
4896,1.6233934166000001
4897,1.6269204142
4898,1.6303992512
4899,1.6313971997999999
4900,1.6326062204
4901,1.6326826096000002
4902,1.6337998152000002
4903,1.633779788
4904,1.6338587759999998
4905,1.6322911024
4906,1.631183219
4907,1.6299380064000002
4908,1.6279506922
4909,1.6279499054
4910,1.6267328024
4911,1.6257004261999999
4912,1.6256281616
4913,1.629264784
4914,1.6338132859999999
4915,1.6381315948000001
4916,1.6412525416000001
4917,1.6446667433999997
4918,1.6453328372000002
4919,1.6440661194000001
4920,1.6439914227999999
4921,1.6450855493999998
4922,1.6439844846
4923,1.6426652430000002
4924,1.6417240618000002
4925,1.640712571
4926,1.6396824598000002
4927,1.6397443534
4928,1.6386328460000001
4929,1.6385398388000003
4930,1.6386115312
4931,1.6414032936000003
4932,1.6458077667999997
4933,1.6502605438
4934,1.6536441326000002
4935,1.6569796562
4936,1.6574590206
4937,1.6562226295999998
4938,1.6563976288
4939,1.6552506448
4940,1.6546821833999998
4941,1.652521062
4942,1.650460291
4943,1.6494335889999998
4944,1.6485293626000002
4945,1.6469051122
4946,1.6468889236
4947,1.6467555521999997
4948,1.6465061188
4949,1.6485167027999998
4950,1.6529711964
4951,1.6584467652000001
4952,1.6635529519999999
4953,1.668162036
4954,1.6693209172000003
4955,1.6693190814
4956,1.6682559252
4957,1.6676026346000001
4958,1.6653164390000001
4959,1.6652352098
4960,1.6640603306
4961,1.6620244266
4962,1.6609752894
4963,1.6608645916
4964,1.6608774421999999
4965,1.6597914218
4966,1.659716177
4967,1.6607011796000002
4968,1.6640786172
4969,1.6697009804
4970,1.6741796972
4971,1.6774921418000002
4972,1.6776119948
4973,1.6764395951999997
4974,1.6741150615999998
4975,1.672960019
4976,1.6736426114
4977,1.675879526
4978,1.6768407581999998
4979,1.6768363476
4980,1.676799965
4981,1.676063633
4982,1.6748185157999997
4983,1.6739449264000001
4984,1.6728639603999997
4985,1.6734404326
4986,1.677887273
4987,1.6824242594
4988,1.684685278
4989,1.3497372578000002
4990,1.0147385258
4991,0.6757931978
4992,0.3368116028
4993,-5.0288600000000005e-05
4994,0.0003027024
4995,4.3634799999999984e-05
4996,-0.00013502260000000004
4997,-0.0005481998
4998,-0.0008906036000000001
4999,-0.0008907715999999999
5000,-0.0006852362
5001,-0.0005405396
5002,-0.0003686106
5003,1.0466000000000028e-05
5004,-0.0002449294
5005,-0.00029111759999999996
5006,-0.0002942302
5007,3.80338e-05
5008,9.660800000000001e-05
5009,-1.7688199999999974e-05
5010,-0.00012898339999999997
5011,-0.00023532059999999995
5012,-0.000543456
5013,-0.0005918249999999999
5014,-0.00019361519999999994
5015,-0.00029590759999999997
5016,-0.0003754042
5017,-0.00014173279999999997
5018,-0.0005663917999999999
5019,-0.0009454776
5020,-0.0007051052
5021,-0.0009498204
5022,-0.0007939214
5023,-0.0003170909999999999
5024,-0.0001174083999999999
5025,-0.0001163273999999999
5026,0.00023219020000000008
5027,-0.0001306607999999999
5028,-8.90765999999999e-05
5029,7.918020000000009e-05
5030,6.714860000000011e-05
5031,0.0001391148000000001
5032,0.00038125780000000014
5033,0.00022306620000000013
5034,-0.00015665339999999987
5035,-0.0005119089999999998
5036,-0.0006088706
5037,-0.0005016946
5038,-0.0004472119999999999
5039,-0.00010357799999999987
5040,0.00032728780000000016
5041,0.00035047500000000016
5042,0.00019293560000000013
5043,0.00013260020000000012
5044,0.0002550418000000001
5045,0.00016492080000000012
5046,0.00028074540000000013
5047,0.00016848100000000014
5048,0.0002567938000000001
5049,-0.00017591739999999985
5050,-0.00018464039999999986
5051,-0.00023412779999999988
5052,-2.2124599999999873e-05
5053,-0.00031729619999999986
5054,0.00011774480000000013
5055,-6.493899999999986e-05
5056,-7.077299999999987e-05
5057,-0.00033066059999999986
5058,0.00011485580000000013
5059,8.484660000000013e-05
5060,0.0003607454000000001
5061,0.00041019540000000016
5062,0.00028298220000000016
5063,8.208780000000013e-05
5064,-0.0002087781999999999
5065,-0.0003454973999999999
5066,-0.00045658759999999993
5067,-0.00025504079999999995
5068,-0.00018087499999999988
5069,0.00014082040000000013
5070,-1.4649999999999863e-05
5071,2.2721800000000135e-05
5072,0.00020721340000000015
5073,0.00023936620000000012
5074,3.955300000000015e-05
5075,0.00035085720000000017
5076,0.0004182568000000001
5077,0.00023997200000000013
5078,0.00017119280000000013
5079,0.0003996920000000002
5080,0.00020799620000000016
5081,0.0002604472000000002
5082,0.0003014910000000002
5083,0.00021888180000000017
5084,6.130500000000019e-05
5085,0.00032760460000000015
5086,0.00032329900000000014
5087,0.0003115748000000002
5088,0.00036879740000000016
5089,0.0004138860000000002
